"gbifID";"identifier";"license";"Species";"BasisOfRecord";"Preparation";"rightHolder"
1850965617;"https://static.inaturalist.org/photos/19525705/original.jpeg?1528705631";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1850965348;"https://static.inaturalist.org/photos/19525649/original.jpeg?1528705521";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1850961890;"https://static.inaturalist.org/photos/19538220/original.jpg?1528730894";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_polymnus";"HumanObservation";"";"Mark Rosenstein"
1850958308;"https://static.inaturalist.org/photos/19511164/original.jpg?1528680186";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_frenatus";"HumanObservation";"";"Tony Strazzari"
1850950905;"https://static.inaturalist.org/photos/19459180/original.jpg?1528617718";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1850947672;"https://static.inaturalist.org/photos/19444767/original.jpeg?1528593388";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_frenatus";"HumanObservation";"";"Tony Strazzari"
1850938424;"https://static.inaturalist.org/photos/19374381/original.jpg?1528493908";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_perideraion";"HumanObservation";"";"Mark Rosenstein"
1850935787;"https://static.inaturalist.org/photos/19350008/original.jpg?1528463939";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Mark Rosenstein"
1850932008;"https://static.inaturalist.org/photos/19321430/original.jpg?1528402351";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_frenatus";"HumanObservation";"";"Mark Rosenstein"
1850929644;"https://static.inaturalist.org/photos/19304396/original.jpg?1528378988";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Mark Rosenstein"
1850929644;"https://static.inaturalist.org/photos/19304406/original.jpg?1528378998";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Mark Rosenstein"
1850928504;"https://static.inaturalist.org/photos/19304380/original.jpg?1528378970";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Mark Rosenstein"
1850928504;"https://static.inaturalist.org/photos/19304390/original.jpg?1528378982";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Mark Rosenstein"
1850922659;"https://static.inaturalist.org/photos/19249579/original.jpg?1528298017";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Mark Rosenstein"
1850898450;"https://static.inaturalist.org/photos/16045009/original.jpg?1524342135";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"carel van der Colff"
1850898449;"https://static.inaturalist.org/photos/16044980/original.jpg?1524342110";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"carel van der Colff"
1850898405;"https://static.inaturalist.org/photos/16010218/original.jpg?1524318698";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"carel van der Colff"
1850897158;"https://static.inaturalist.org/photos/19230568/original.jpg?1528269108";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_akallopisos";"HumanObservation";"";"kevin"
1850897070;"https://static.inaturalist.org/photos/19230461/original.jpg?1528268894";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"kevin"
1850896520;"https://static.inaturalist.org/photos/15661794/original.jpg?1524012321";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_akallopisos";"HumanObservation";"";"tony rebelo"
1848807775;"https://static.inaturalist.org/photos/19103179/original.jpeg?1528099277";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1848807681;"https://static.inaturalist.org/photos/19103135/original.jpeg?1528099212";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Tony Strazzari"
1848807480;"https://static.inaturalist.org/photos/19103110/original.jpeg?1528099069";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1848805672;"https://static.inaturalist.org/photos/19089636/original.jpg?1528077885";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_sandaracinos";"HumanObservation";"";"Mark Rosenstein"
1848800042;"https://static.inaturalist.org/photos/19043976/original.jpg?1528033983";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_perideraion";"HumanObservation";"";"Mark Rosenstein"
1848799942;"https://static.inaturalist.org/photos/19042243/original.jpg?1528031328";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Mark Rosenstein"
1848798651;"https://static.inaturalist.org/photos/19029558/original.jpg?1528001135";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Mark Rosenstein"
1848788098;"https://static.inaturalist.org/photos/18945601/original.jpg?1527887247";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_polymnus";"HumanObservation";"";"Mark Rosenstein"
1848788098;"https://static.inaturalist.org/photos/18945611/original.jpg?1527887258";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_polymnus";"HumanObservation";"";"Mark Rosenstein"
1848786796;"https://static.inaturalist.org/photos/18939815/original.jpg?1527880023";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_polymnus";"HumanObservation";"";"Mark Rosenstein"
1848778365;"https://static.inaturalist.org/photos/18881463/original.jpg?1527781669";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Mark Rosenstein"
1848778036;"https://static.inaturalist.org/photos/18877878/original.jpg?1527777089";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_perideraion";"HumanObservation";"";"Mark Rosenstein"
1848770094;"https://static.inaturalist.org/photos/18820408/original.jpeg?1527675204";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1848768553;"https://static.inaturalist.org/photos/18807719/original.jpg?1527642822";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_frenatus";"HumanObservation";"";"Mark Rosenstein"
1848765091;"https://static.inaturalist.org/photos/18793894/original.jpg?1527625433";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Mark Rosenstein"
1847638888;"https://static.inaturalist.org/photos/10503671/original.jpg?1505598648";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"tamsynmann"
1847635938;"https://static.inaturalist.org/photos/8795874/original.jpg?1499038230";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"Mathew Zappa"
1847631277;"https://static.inaturalist.org/photos/5622201/original.jpg?1480210828";"http://creativecommons.org/licenses/by-nc-nd/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Richard Ling"
1847618739;"https://static.inaturalist.org/photos/18708548/original.jpeg?1527489484";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1847618739;"https://static.inaturalist.org/photos/18708551/original.jpeg?1527489488";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1847618739;"https://static.inaturalist.org/photos/18708735/original.jpeg?1527490291";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1847618718;"https://static.inaturalist.org/photos/18708550/original.jpeg?1527489489";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1847618436;"https://static.inaturalist.org/photos/18705474/original.jpeg?1527482835";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Tony Strazzari"
1847618436;"https://static.inaturalist.org/photos/18707268/original.jpeg?1527486385";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Tony Strazzari"
1847612102;"https://static.inaturalist.org/photos/18649600/original.jpg?1527405068";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"Robert Taylor"
1847612039;"https://static.inaturalist.org/photos/18649663/original.jpg?1527405189";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"Robert Taylor"
1847605031;"https://static.inaturalist.org/photos/18593798/original.jpeg?1527313488";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_perideraion";"HumanObservation";"";"Tony Strazzari"
1847605023;"https://static.inaturalist.org/photos/18593789/original.jpeg?1527313466";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Tony Strazzari"
1847598847;"https://static.inaturalist.org/photos/18543854/original.jpg?1527224214";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Kristin Anderson"
1847591665;"https://static.inaturalist.org/photos/18488701/original.jpg?1527130843";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Kristin Anderson"
1847583599;"https://static.inaturalist.org/photos/18431800/original.jpg?1527036053";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_perideraion";"HumanObservation";"";"Kristin Anderson"
1847583570;"https://static.inaturalist.org/photos/18431683/original.jpg?1527035817";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Kristin Anderson"
1847544312;"https://static.inaturalist.org/photos/18148329/original.jpeg?1526602637";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"eelshyeb19"
1847544312;"https://static.inaturalist.org/photos/18148612/original.jpeg?1526602988";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"eelshyeb19"
1847544312;"https://static.inaturalist.org/photos/18148619/original.jpeg?1526602995";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"eelshyeb19"
1847538676;"https://static.inaturalist.org/photos/18104691/original.jpg?1526528569";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Kristin Anderson"
1847538316;"https://static.inaturalist.org/photos/18102305/original.jpg?1526525221";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_perideraion";"HumanObservation";"";"Kristin Anderson"
1847491799;"https://static.inaturalist.org/photos/845486/original.jpg?1444513422";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"harum.koh"
1847485867;"https://static.inaturalist.org/photos/17740121/original.jpg?1525968415";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847485867;"https://static.inaturalist.org/photos/17740244/original.jpg?1525968517";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847485867;"https://static.inaturalist.org/photos/17740254/original.jpeg?1525968524";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847485867;"https://static.inaturalist.org/photos/17740260/original.jpeg?1525968528";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847485867;"https://static.inaturalist.org/photos/17740268/original.jpeg?1525968536";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847485867;"https://static.inaturalist.org/photos/17740269/original.jpg?1525968535";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847485867;"https://static.inaturalist.org/photos/17740292/original.jpg?1525968555";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847485803;"https://static.inaturalist.org/photos/17740315/original.jpg?1525968566";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"even928"
1847414976;"https://static.inaturalist.org/photos/15343366/original.jpg?1523731004";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_chrysopterus";"HumanObservation";"";"Mark Rosenstein"
1844637022;"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a51eb9cb-0f34-4aee-8f86-834f164a03a4";"";"Amphiprion_clarkii";"HumanObservation";"";""
1843579409;"http://collections.nmnh.si.edu/media/index.php?irn=12873211";"";"Amphiprion_ocellaris";"MachineObservation";"Film";""
1843579317;"http://collections.nmnh.si.edu/media/index.php?irn=12873225";"";"Amphiprion_polymnus";"MachineObservation";"Film";""
1843579283;"http://collections.nmnh.si.edu/media/index.php?irn=12873176";"";"Amphiprion_chrysogaster";"MachineObservation";"Film";""
1843579224;"http://collections.nmnh.si.edu/media/index.php?irn=12873185";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843577979;"http://collections.nmnh.si.edu/media/index.php?irn=12873198";"";"Amphiprion_mccullochi";"MachineObservation";"Film";""
1843577756;"http://collections.nmnh.si.edu/media/index.php?irn=12873177";"";"Amphiprion_chrysopterus";"MachineObservation";"Film";""
1843577719;"http://collections.nmnh.si.edu/media/index.php?irn=12873204";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843577682;"http://collections.nmnh.si.edu/media/index.php?irn=12873192";"";"Amphiprion_frenatus";"MachineObservation";"Film";""
1843577210;"http://collections.nmnh.si.edu/media/index.php?irn=12873213";"";"Amphiprion_ocellaris";"MachineObservation";"Film";""
1843577210;"http://collections.nmnh.si.edu/media/index.php?irn=12873214";"";"Amphiprion_ocellaris";"MachineObservation";"Film";""
1843576419;"http://collections.nmnh.si.edu/media/index.php?irn=12873218";"";"Amphiprion_perideraion";"MachineObservation";"Film";""
1843573118;"http://collections.nmnh.si.edu/media/index.php?irn=12873190";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843573048;"http://collections.nmnh.si.edu/media/index.php?irn=12873195";"";"Amphiprion_frenatus";"MachineObservation";"Film";""
1843571994;"http://collections.nmnh.si.edu/media/index.php?irn=12873170";"";"Amphiprion_allardi";"MachineObservation";"Film";""
1843571278;"http://collections.nmnh.si.edu/media/index.php?irn=12873182";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843571116;"http://collections.nmnh.si.edu/media/index.php?irn=12873209";"";"Amphiprion_nigripes";"MachineObservation";"Film";""
1843570188;"http://collections.nmnh.si.edu/media/index.php?irn=12873173";"";"Amphiprion_chrysopterus";"MachineObservation";"Film";""
1843568837;"http://collections.nmnh.si.edu/media/index.php?irn=12873231";"";"Amphiprion_tricinctus";"MachineObservation";"Film";""
1843568683;"http://collections.nmnh.si.edu/media/index.php?irn=12873183";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843568344;"http://collections.nmnh.si.edu/media/index.php?irn=12873200";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843567704;"http://collections.nmnh.si.edu/media/index.php?irn=12873199";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843566400;"http://collections.nmnh.si.edu/media/index.php?irn=12873187";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843565457;"http://collections.nmnh.si.edu/media/index.php?irn=12873178";"";"Amphiprion_chrysopterus";"MachineObservation";"Film";""
1843564865;"http://collections.nmnh.si.edu/media/index.php?irn=12873194";"";"Amphiprion_frenatus";"MachineObservation";"Film";""
1843564298;"http://collections.nmnh.si.edu/media/index.php?irn=12873172";"";"Amphiprion_bicinctus";"MachineObservation";"Film";""
1843562582;"http://collections.nmnh.si.edu/media/index.php?irn=12873223";"";"Amphiprion_polymnus";"MachineObservation";"Film";""
1843562083;"http://collections.nmnh.si.edu/media/index.php?irn=12873230";"";"Amphiprion_tricinctus";"MachineObservation";"Film";""
1843562077;"http://collections.nmnh.si.edu/media/index.php?irn=12873186";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843561978;"http://collections.nmnh.si.edu/media/index.php?irn=12873228";"";"Amphiprion_sandaracinos";"MachineObservation";"Film";""
1843561513;"http://collections.nmnh.si.edu/media/index.php?irn=12873174";"";"Amphiprion_chrysopterus";"MachineObservation";"Film";""
1843561369;"http://collections.nmnh.si.edu/media/index.php?irn=12873171";"";"Amphiprion_allardi";"MachineObservation";"Film";""
1843561183;"http://collections.nmnh.si.edu/media/index.php?irn=12873208";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843558828;"http://collections.nmnh.si.edu/media/index.php?irn=12873212";"";"Amphiprion_ocellaris";"MachineObservation";"Film";""
1843558471;"http://collections.nmnh.si.edu/media/index.php?irn=12873224";"";"Amphiprion_polymnus";"MachineObservation";"Film";""
1843557109;"http://collections.nmnh.si.edu/media/index.php?irn=12873220";"";"Amphiprion_perideraion";"MachineObservation";"Film";""
1843555367;"http://collections.nmnh.si.edu/media/index.php?irn=12873229";"";"Amphiprion_tricinctus";"MachineObservation";"Film";""
1843555107;"http://collections.nmnh.si.edu/media/index.php?irn=12873210";"";"Amphiprion_ocellaris";"MachineObservation";"Film";""
1843555015;"http://collections.nmnh.si.edu/media/index.php?irn=12873193";"";"Amphiprion_frenatus";"MachineObservation";"Film";""
1843554357;"http://collections.nmnh.si.edu/media/index.php?irn=12873203";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843551525;"http://collections.nmnh.si.edu/media/index.php?irn=12873207";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843551404;"http://collections.nmnh.si.edu/media/index.php?irn=12873181";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843550499;"http://collections.nmnh.si.edu/media/index.php?irn=12873191";"";"Amphiprion_ephippium";"MachineObservation";"Film";""
1843548450;"http://collections.nmnh.si.edu/media/index.php?irn=12873188";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843545672;"http://collections.nmnh.si.edu/media/index.php?irn=12873201";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843545047;"http://collections.nmnh.si.edu/media/index.php?irn=12873222";"";"Amphiprion_polymnus";"MachineObservation";"Film";""
1843544591;"http://collections.nmnh.si.edu/media/index.php?irn=12873219";"";"Amphiprion_perideraion";"MachineObservation";"Film";""
1843543400;"http://collections.nmnh.si.edu/media/index.php?irn=12873221";"";"Amphiprion_perideraion";"MachineObservation";"Film";""
1843542585;"http://collections.nmnh.si.edu/media/index.php?irn=12873232";"";"Amphiprion_tricinctus";"MachineObservation";"Film";""
1843541534;"http://collections.nmnh.si.edu/media/index.php?irn=12873169";"";"Amphiprion_akindynos";"MachineObservation";"Film";""
1843541488;"http://collections.nmnh.si.edu/media/index.php?irn=12873175";"";"Amphiprion_chrysopterus";"MachineObservation";"Film";""
1843538695;"http://collections.nmnh.si.edu/media/index.php?irn=12873184";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843537777;"http://collections.nmnh.si.edu/media/index.php?irn=12873216";"";"Amphiprion_omanensis";"MachineObservation";"Film";""
1843536935;"http://collections.nmnh.si.edu/media/index.php?irn=12873205";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843535950;"http://collections.nmnh.si.edu/media/index.php?irn=12873215";"";"Amphiprion_omanensis";"MachineObservation";"Film";""
1843532991;"http://collections.nmnh.si.edu/media/index.php?irn=12873196";"";"Amphiprion_fuscocaudatus";"MachineObservation";"Film";""
1843531764;"http://collections.nmnh.si.edu/media/index.php?irn=12873226";"";"Amphiprion_rubrocinctus";"MachineObservation";"Film";""
1843530776;"http://collections.nmnh.si.edu/media/index.php?irn=12873197";"";"Amphiprion_latezonatus";"MachineObservation";"Film";""
1843530396;"http://collections.nmnh.si.edu/media/index.php?irn=12873227";"";"Amphiprion_sandaracinos";"MachineObservation";"Film";""
1843524972;"http://collections.nmnh.si.edu/media/index.php?irn=12873202";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843522353;"http://collections.nmnh.si.edu/media/index.php?irn=12873217";"";"Amphiprion_percula";"MachineObservation";"Film";""
1843522051;"http://collections.nmnh.si.edu/media/index.php?irn=12873206";"";"Amphiprion_melanopus";"MachineObservation";"Film";""
1843519531;"http://collections.nmnh.si.edu/media/index.php?irn=12873189";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843518055;"http://collections.nmnh.si.edu/media/index.php?irn=12873179";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1843518055;"http://collections.nmnh.si.edu/media/index.php?irn=12873180";"";"Amphiprion_clarkii";"MachineObservation";"Film";""
1841288406;"https://static.inaturalist.org/photos/17110166/original.jpg?1525137342";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_frenatus";"HumanObservation";"";"Adelma Hills"
1841288406;"https://static.inaturalist.org/photos/17110531/original.jpg?1525137452";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_frenatus";"HumanObservation";"";"Adelma Hills"
1839268418;"https://static.inaturalist.org/photos/16328176/original.jpg?1524736281";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_latezonatus";"HumanObservation";"";"pincetczy"
1839267139;"https://static.inaturalist.org/photos/16317089/original.jpg?1524708937";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Ryan Rash"
1839264782;"https://static.inaturalist.org/photos/16300440/original.jpg?1524686422";"http://creativecommons.org/licenses/by/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Ryan McMinds"
1839264782;"https://static.inaturalist.org/photos/16300447/original.jpg?1524686425";"http://creativecommons.org/licenses/by/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Ryan McMinds"
1839264782;"https://static.inaturalist.org/photos/16300449/original.jpg?1524686428";"http://creativecommons.org/licenses/by/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Ryan McMinds"
1839264782;"https://static.inaturalist.org/photos/16300451/original.jpg?1524686431";"http://creativecommons.org/licenses/by/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Ryan McMinds"
1839264782;"https://static.inaturalist.org/photos/16300454/original.jpg?1524686434";"http://creativecommons.org/licenses/by/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Ryan McMinds"
1839264782;"https://static.inaturalist.org/photos/16300456/original.jpg?1524686437";"http://creativecommons.org/licenses/by/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Ryan McMinds"
1839216287;"https://static.inaturalist.org/photos/15936364/original.jpg?1524256232";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Alex Dreyer"
1839216287;"https://static.inaturalist.org/photos/15936369/original.jpg?1524256236";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Alex Dreyer"
1839215920;"https://static.inaturalist.org/photos/15933524/original.jpg?1524254064";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Alex Dreyer"
1839215920;"https://static.inaturalist.org/photos/15933529/original.jpg?1524254068";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Alex Dreyer"
1839207811;"https://static.inaturalist.org/photos/15570207/original.jpg?1523929702";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Mark Rosenstein"
1838411192;"https://static.inaturalist.org/photos/15858065/original.jpg?1524185906";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_clarkii";"HumanObservation";"";"Alex Dreyer"
1838394123;"https://static.inaturalist.org/photos/15741738/original.jpg?1524081424";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"brentch"
1838386039;"https://static.inaturalist.org/photos/15685766/original.jpg?1524030901";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"Jenny j"
1838386027;"https://static.inaturalist.org/photos/15685811/original.jpg?1524030943";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_akallopisos";"HumanObservation";"";"Jenny j"
1838385325;"https://static.inaturalist.org/photos/15681386/original.jpg?1524026963";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"Adrian"
1838374530;"https://static.inaturalist.org/photos/15612444/original.jpg?1523972918";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"wei_marine_trainees"
1838374465;"https://static.inaturalist.org/photos/15612134/original.jpg?1523972584";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_polymnus";"HumanObservation";"";"Mark Rosenstein"
1838363672;"https://static.inaturalist.org/photos/15551550/original.jpg?1523914434";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"rowanwattpringle"
1838362382;"https://static.inaturalist.org/photos/15543666/original.jpg?1523908345";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"rowanwattpringle"
1838359799;"https://static.inaturalist.org/photos/15529869/original.jpg?1523897303";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_percula";"HumanObservation";"";"Mark Rosenstein"
1838356885;"https://static.inaturalist.org/photos/15511186/original.png?1523873437";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"brentch"
1838350774;"https://static.inaturalist.org/photos/15474487/original.jpg?1523834682";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_akallopisos";"HumanObservation";"";"rowanwattpringle"
1838346606;"https://static.inaturalist.org/photos/15449183/original.jpg?1523818102";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_allardi";"HumanObservation";"";"rowanwattpringle"
1838336602;"https://static.inaturalist.org/photos/15384769/original.jpg?1523761660";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_leucokranos";"HumanObservation";"";"Mark Rosenstein"
1838336564;"https://static.inaturalist.org/photos/15384777/original.jpg?1523761667";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_sandaracinos";"HumanObservation";"";"Mark Rosenstein"
1838330360;"https://static.inaturalist.org/photos/15349685/original.jpg?1523734801";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_perideraion";"HumanObservation";"";"Mark Rosenstein"
1838326851;"https://static.inaturalist.org/photos/15330395/original.jpg?1523721681";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Alan Horstmann"
1838326851;"https://static.inaturalist.org/photos/15330398/original.jpg?1523721683";"http://creativecommons.org/licenses/by-nc/4.0/";"Amphiprion_ocellaris";"HumanObservation";"";"Alan Horstmann"
1838313945;"https://static.inaturalist.org/photos/15258142/original.jpg?1523651585";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_percula";"HumanObservation";"";"Mark Rosenstein"
1838306410;"https://static.inaturalist.org/photos/15107403/original.jpg?1523501877";"http://creativecommons.org/licenses/by-nc-sa/4.0/";"Amphiprion_percula";"HumanObservation";"";"Mark Rosenstein"
